148: (ep_len: 34, kl: 0.0286, lr_mult: 0.1317, loss: 3.6980, entropy: 3.5515, EV_old: 0.5560, EV_new: 0.7456, sp_time: 160.5374, train_time: 15.4677)
149: (ep_len: 17, kl: 0.0136, lr_mult: 0.1317, loss: 3.6872, entropy: 3.5235, EV_old: 0.5414, EV_new: 0.7159, sp_time: 77.0907, train_time: 15.5898)
150: (ep_len: 44, kl: 0.0214, lr_mult: 0.1317, loss: 3.8805, entropy: 3.5977, EV_old: 0.4319, EV_new: 0.5894, sp_time: 197.4896, train_time: 15.5728)
151: (ep_len: 24, kl: 0.0173, lr_mult: 0.1317, loss: 3.7174, entropy: 3.5366, EV_old: 0.4952, EV_new: 0.6923, sp_time: 127.4055, train_time: 15.6065)
152: (ep_len: 20, kl: 0.0175, lr_mult: 0.1317, loss: 3.6711, entropy: 3.4964, EV_old: 0.5305, EV_new: 0.7184, sp_time: 94.5636, train_time: 15.4840)
153: (ep_len: 49, kl: 0.0315, lr_mult: 0.1317, loss: 3.7246, entropy: 3.5549, EV_old: 0.4194, EV_new: 0.6666, sp_time: 268.9773, train_time: 15.5994)
154: (ep_len: 18, kl: 0.0258, lr_mult: 0.1317, loss: 3.6448, entropy: 3.4851, EV_old: 0.5403, EV_new: 0.7415, sp_time: 104.5614, train_time: 15.6125)
155: (ep_len: 30, kl: 0.0254, lr_mult: 0.1317, loss: 3.7497, entropy: 3.4557, EV_old: 0.4135, EV_new: 0.6444, sp_time: 191.0463, train_time: 15.4967)
156: (ep_len: 22, kl: 0.0120, lr_mult: 0.1317, loss: 3.6302, entropy: 3.4527, EV_old: 0.5820, EV_new: 0.6984, sp_time: 134.3419, train_time: 15.5458)
157: (ep_len: 26, kl: 0.0187, lr_mult: 0.1317, loss: 3.6157, entropy: 3.4124, EV_old: 0.5106, EV_new: 0.7242, sp_time: 125.6903, train_time: 15.4933)
158: (ep_len: 17, kl: 0.0221, lr_mult: 0.1317, loss: 3.6556, entropy: 3.4824, EV_old: 0.6095, EV_new: 0.7428, sp_time: 100.7809, train_time: 15.5413)
159: (ep_len: 19, kl: 0.0159, lr_mult: 0.1317, loss: 3.5979, entropy: 3.4387, EV_old: 0.5619, EV_new: 0.7417, sp_time: 91.4733, train_time: 15.6096)
160: (ep_len: 17, kl: 0.0175, lr_mult: 0.1317, loss: 3.4944, entropy: 3.3672, EV_old: 0.6575, EV_new: 0.7962, sp_time: 84.0738, train_time: 15.5651)
161: (ep_len: 21, kl: 0.0233, lr_mult: 0.1317, loss: 3.5545, entropy: 3.4684, EV_old: 0.5895, EV_new: 0.7801, sp_time: 131.0404, train_time: 15.5160)
162: (ep_len: 19, kl: 0.0221, lr_mult: 0.1317, loss: 3.6113, entropy: 3.4481, EV_old: 0.6532, EV_new: 0.7949, sp_time: 106.5098, train_time: 15.5375)
163: (ep_len: 36, kl: 0.0201, lr_mult: 0.1317, loss: 3.5539, entropy: 3.3590, EV_old: 0.5963, EV_new: 0.7461, sp_time: 166.3529, train_time: 15.7364)
164: (ep_len: 30, kl: 0.0146, lr_mult: 0.1317, loss: 3.5303, entropy: 3.3198, EV_old: 0.5410, EV_new: 0.7215, sp_time: 128.9602, train_time: 15.5391)
165: (ep_len: 39, kl: 0.0135, lr_mult: 0.1317, loss: 3.5343, entropy: 3.3477, EV_old: 0.4772, EV_new: 0.6979, sp_time: 164.7014, train_time: 15.5226)
166: (ep_len: 24, kl: 0.0163, lr_mult: 0.1317, loss: 3.6118, entropy: 3.3452, EV_old: 0.4921, EV_new: 0.6592, sp_time: 139.6786, train_time: 15.5800)
167: (ep_len: 24, kl: 0.0288, lr_mult: 0.1317, loss: 3.6670, entropy: 3.4241, EV_old: 0.4508, EV_new: 0.6741, sp_time: 111.2225, train_time: 15.6259)
168: (ep_len: 21, kl: 0.0199, lr_mult: 0.1317, loss: 3.6077, entropy: 3.3545, EV_old: 0.5165, EV_new: 0.7218, sp_time: 89.0498, train_time: 15.5677)
169: (ep_len: 48, kl: 0.0228, lr_mult: 0.1317, loss: 3.5662, entropy: 3.4439, EV_old: 0.5609, EV_new: 0.7544, sp_time: 281.4960, train_time: 15.5315)
170: (ep_len: 11, kl: 0.0269, lr_mult: 0.1317, loss: 3.4855, entropy: 3.3596, EV_old: 0.6131, EV_new: 0.8134, sp_time: 57.4605, train_time: 15.6018)
171: (ep_len: 20, kl: 0.0262, lr_mult: 0.1317, loss: 3.5277, entropy: 3.4655, EV_old: 0.6661, EV_new: 0.8027, sp_time: 101.0924, train_time: 15.5415)
172: (ep_len: 35, kl: 0.0308, lr_mult: 0.1317, loss: 3.4872, entropy: 3.3377, EV_old: 0.6496, EV_new: 0.8039, sp_time: 204.8872, train_time: 15.5136)
173: (ep_len: 21, kl: 0.0340, lr_mult: 0.1317, loss: 3.5051, entropy: 3.4579, EV_old: 0.7276, EV_new: 0.8439, sp_time: 142.8635, train_time: 15.5215)
174: (ep_len: 20, kl: 0.0262, lr_mult: 0.1317, loss: 3.4198, entropy: 3.2851, EV_old: 0.6575, EV_new: 0.7895, sp_time: 124.1274, train_time: 15.5355)
175: (ep_len: 30, kl: 0.0206, lr_mult: 0.1317, loss: 3.5024, entropy: 3.3458, EV_old: 0.6652, EV_new: 0.7798, sp_time: 125.2691, train_time: 15.4654)
176: (ep_len: 27, kl: 0.0337, lr_mult: 0.1317, loss: 3.5147, entropy: 3.4423, EV_old: 0.6714, EV_new: 0.8081, sp_time: 141.3127, train_time: 15.5829)
177: (ep_len: 22, kl: 0.0456, lr_mult: 0.0878, loss: 3.4983, entropy: 3.3542, EV_old: 0.7010, EV_new: 0.7884, sp_time: 132.4220, train_time: 15.5635)
178: (ep_len: 27, kl: 0.0367, lr_mult: 0.0878, loss: 3.5550, entropy: 3.3775, EV_old: 0.6818, EV_new: 0.7937, sp_time: 158.4748, train_time: 15.4909)
179: (ep_len: 29, kl: 0.0350, lr_mult: 0.0878, loss: 3.5332, entropy: 3.3505, EV_old: 0.6177, EV_new: 0.7358, sp_time: 165.5833, train_time: 15.4600)
180: (ep_len: 44, kl: 0.0133, lr_mult: 0.0878, loss: 3.5508, entropy: 3.3563, EV_old: 0.6474, EV_new: 0.7543, sp_time: 215.0478, train_time: 15.5338)
181: (ep_len: 33, kl: 0.0141, lr_mult: 0.0878, loss: 3.6754, entropy: 3.3740, EV_old: 0.5822, EV_new: 0.6962, sp_time: 200.1452, train_time: 15.9779)
182: (ep_len: 37, kl: 0.0280, lr_mult: 0.0878, loss: 3.7007, entropy: 3.3691, EV_old: 0.4813, EV_new: 0.6172, sp_time: 211.8393, train_time: 15.5791)
183: (ep_len: 13, kl: 0.0140, lr_mult: 0.0878, loss: 3.6670, entropy: 3.4128, EV_old: 0.5333, EV_new: 0.6618, sp_time: 59.6891, train_time: 15.9687)
184: (ep_len: 52, kl: 0.0183, lr_mult: 0.0878, loss: 3.6788, entropy: 3.5041, EV_old: 0.4886, EV_new: 0.6983, sp_time: 367.1732, train_time: 15.4457)
185: (ep_len: 36, kl: 0.0332, lr_mult: 0.0878, loss: 3.5852, entropy: 3.4428, EV_old: 0.5479, EV_new: 0.7305, sp_time: 239.9306, train_time: 15.4992)
186: (ep_len: 29, kl: 0.0170, lr_mult: 0.0878, loss: 3.6488, entropy: 3.4320, EV_old: 0.6357, EV_new: 0.7361, sp_time: 128.2799, train_time: 15.5050)
187: (ep_len: 26, kl: 0.0122, lr_mult: 0.0878, loss: 3.5702, entropy: 3.5092, EV_old: 0.6976, EV_new: 0.7854, sp_time: 151.7223, train_time: 15.7308)
188: (ep_len: 21, kl: 0.0131, lr_mult: 0.0878, loss: 3.5445, entropy: 3.4968, EV_old: 0.7784, EV_new: 0.8613, sp_time: 102.9633, train_time: 15.6060)
189: (ep_len: 18, kl: 0.0082, lr_mult: 0.1317, loss: 3.4965, entropy: 3.4703, EV_old: 0.7912, EV_new: 0.8646, sp_time: 90.9431, train_time: 15.5755)
190: (ep_len: 52, kl: 0.0375, lr_mult: 0.1317, loss: 3.4562, entropy: 3.3757, EV_old: 0.7335, EV_new: 0.8469, sp_time: 302.2929, train_time: 15.5212)
191: (ep_len: 21, kl: 0.0312, lr_mult: 0.1317, loss: 3.5009, entropy: 3.4805, EV_old: 0.7599, EV_new: 0.8499, sp_time: 96.0361, train_time: 15.5739)
192: (ep_len: 17, kl: 0.0290, lr_mult: 0.1317, loss: 3.4790, entropy: 3.4720, EV_old: 0.7669, EV_new: 0.8741, sp_time: 75.5801, train_time: 15.5968)
193: (ep_len: 25, kl: 0.0392, lr_mult: 0.1317, loss: 3.4547, entropy: 3.3248, EV_old: 0.7534, EV_new: 0.8316, sp_time: 145.0722, train_time: 15.5197)
194: (ep_len: 33, kl: 0.0215, lr_mult: 0.1317, loss: 3.4790, entropy: 3.3717, EV_old: 0.7120, EV_new: 0.7895, sp_time: 182.9231, train_time: 15.5774)
195: (ep_len: 52, kl: 0.0197, lr_mult: 0.1317, loss: 3.5818, entropy: 3.4090, EV_old: 0.6345, EV_new: 0.7012, sp_time: 239.5939, train_time: 15.5536)
196: (ep_len: 24, kl: 0.0240, lr_mult: 0.1317, loss: 3.6066, entropy: 3.3357, EV_old: 0.5972, EV_new: 0.6353, sp_time: 102.6847, train_time: 15.5975)
197: (ep_len: 23, kl: 0.0205, lr_mult: 0.1317, loss: 3.5516, entropy: 3.3652, EV_old: 0.5908, EV_new: 0.6629, sp_time: 112.2874, train_time: 15.4795)
198: (ep_len: 33, kl: 0.0140, lr_mult: 0.1317, loss: 3.8078, entropy: 3.4207, EV_old: 0.3515, EV_new: 0.4703, sp_time: 136.4200, train_time: 15.7819)
199: (ep_len: 30, kl: 0.0177, lr_mult: 0.1317, loss: 3.6880, entropy: 3.3305, EV_old: 0.4128, EV_new: 0.5431, sp_time: 132.4309, train_time: 15.5391)
200: (ep_len: 13, kl: 0.0198, lr_mult: 0.1317, loss: 3.5372, entropy: 3.3492, EV_old: 0.5319, EV_new: 0.6739, sp_time: 54.6305, train_time: 15.6425)
201: (ep_len: 34, kl: 0.0164, lr_mult: 0.1317, loss: 3.7087, entropy: 3.3261, EV_old: 0.3566, EV_new: 0.5248, sp_time: 169.6701, train_time: 15.5595)
202: (ep_len: 21, kl: 0.0150, lr_mult: 0.1317, loss: 3.7879, entropy: 3.3799, EV_old: 0.3621, EV_new: 0.4731, sp_time: 110.4235, train_time: 15.5909)
203: (ep_len: 31, kl: 0.0183, lr_mult: 0.1317, loss: 3.5946, entropy: 3.2826, EV_old: 0.5335, EV_new: 0.6268, sp_time: 211.2254, train_time: 15.6161)
204: (ep_len: 23, kl: 0.0143, lr_mult: 0.1317, loss: 3.7611, entropy: 3.2833, EV_old: 0.3813, EV_new: 0.4518, sp_time: 105.3655, train_time: 15.5884)
205: (ep_len: 18, kl: 0.0158, lr_mult: 0.1317, loss: 3.5628, entropy: 3.2786, EV_old: 0.4927, EV_new: 0.6056, sp_time: 95.4269, train_time: 15.5301)
206: (ep_len: 29, kl: 0.0177, lr_mult: 0.1317, loss: 3.6012, entropy: 3.2547, EV_old: 0.4732, EV_new: 0.5704, sp_time: 131.6333, train_time: 15.4795)
207: (ep_len: 25, kl: 0.0112, lr_mult: 0.1317, loss: 3.5847, entropy: 3.2271, EV_old: 0.4666, EV_new: 0.5417, sp_time: 149.1636, train_time: 15.5772)
208: (ep_len: 26, kl: 0.0247, lr_mult: 0.1317, loss: 3.6384, entropy: 3.1952, EV_old: 0.3932, EV_new: 0.5308, sp_time: 167.4786, train_time: 15.5642)
209: (ep_len: 20, kl: 0.0251, lr_mult: 0.1317, loss: 3.5453, entropy: 3.1593, EV_old: 0.3835, EV_new: 0.5407, sp_time: 117.5311, train_time: 15.9853)
210: (ep_len: 23, kl: 0.0276, lr_mult: 0.1317, loss: 3.6498, entropy: 3.1726, EV_old: 0.3589, EV_new: 0.4704, sp_time: 94.9703, train_time: 15.6185)
211: (ep_len: 14, kl: 0.0255, lr_mult: 0.1317, loss: 3.6098, entropy: 3.2510, EV_old: 0.3744, EV_new: 0.5259, sp_time: 70.8593, train_time: 15.5544)
212: (ep_len: 24, kl: 0.0270, lr_mult: 0.1317, loss: 3.5366, entropy: 3.1441, EV_old: 0.4298, EV_new: 0.5731, sp_time: 118.3967, train_time: 15.5662)
213: (ep_len: 11, kl: 0.0212, lr_mult: 0.1317, loss: 3.5392, entropy: 3.1407, EV_old: 0.4090, EV_new: 0.5397, sp_time: 54.3049, train_time: 15.6133)
214: (ep_len: 23, kl: 0.0222, lr_mult: 0.1317, loss: 3.5862, entropy: 3.2360, EV_old: 0.4412, EV_new: 0.5824, sp_time: 139.2096, train_time: 15.6395)
215: (ep_len: 22, kl: 0.0221, lr_mult: 0.1317, loss: 3.5359, entropy: 3.1734, EV_old: 0.4386, EV_new: 0.5671, sp_time: 124.9194, train_time: 15.5884)
216: (ep_len: 13, kl: 0.0170, lr_mult: 0.1317, loss: 3.5811, entropy: 3.1204, EV_old: 0.4239, EV_new: 0.5057, sp_time: 58.7813, train_time: 15.8122)
217: (ep_len: 25, kl: 0.0230, lr_mult: 0.1317, loss: 3.4255, entropy: 3.1991, EV_old: 0.5364, EV_new: 0.6775, sp_time: 187.5161, train_time: 15.5386)
218: (ep_len: 37, kl: 0.0218, lr_mult: 0.1317, loss: 3.4387, entropy: 3.1422, EV_old: 0.4886, EV_new: 0.5960, sp_time: 206.6749, train_time: 16.1701)
219: (ep_len: 25, kl: 0.0146, lr_mult: 0.1317, loss: 3.5198, entropy: 3.0975, EV_old: 0.3449, EV_new: 0.5314, sp_time: 171.4931, train_time: 15.8940)
220: (ep_len: 14, kl: 0.0283, lr_mult: 0.1317, loss: 3.4686, entropy: 3.1004, EV_old: 0.3648, EV_new: 0.5698, sp_time: 81.0056, train_time: 15.5478)
221: (ep_len: 20, kl: 0.0225, lr_mult: 0.1317, loss: 3.4519, entropy: 3.0394, EV_old: 0.3852, EV_new: 0.5612, sp_time: 122.0385, train_time: 15.5370)
222: (ep_len: 21, kl: 0.0210, lr_mult: 0.1317, loss: 3.4569, entropy: 3.1673, EV_old: 0.4923, EV_new: 0.6460, sp_time: 133.1830, train_time: 15.6186)
223: (ep_len: 16, kl: 0.0121, lr_mult: 0.1317, loss: 3.3162, entropy: 3.0357, EV_old: 0.4882, EV_new: 0.6153, sp_time: 91.4200, train_time: 15.5777)
224: (ep_len: 13, kl: 0.0214, lr_mult: 0.1317, loss: 3.3393, entropy: 3.0234, EV_old: 0.5059, EV_new: 0.6536, sp_time: 52.2019, train_time: 15.5552)
225: (ep_len: 36, kl: 0.0218, lr_mult: 0.1317, loss: 3.3657, entropy: 3.0640, EV_old: 0.4700, EV_new: 0.6336, sp_time: 203.7656, train_time: 15.4781)
226: (ep_len: 25, kl: 0.0198, lr_mult: 0.1317, loss: 3.3014, entropy: 3.0450, EV_old: 0.5208, EV_new: 0.6875, sp_time: 176.5285, train_time: 15.6062)
227: (ep_len: 28, kl: 0.0164, lr_mult: 0.1317, loss: 3.3226, entropy: 3.0933, EV_old: 0.5540, EV_new: 0.6871, sp_time: 174.3983, train_time: 15.4688)
228: (ep_len: 27, kl: 0.0202, lr_mult: 0.1317, loss: 3.2782, entropy: 3.0146, EV_old: 0.4839, EV_new: 0.6661, sp_time: 137.8041, train_time: 15.5636)
229: (ep_len: 20, kl: 0.0179, lr_mult: 0.1317, loss: 3.2937, entropy: 3.0867, EV_old: 0.5775, EV_new: 0.7368, sp_time: 84.2545, train_time: 15.5711)
230: (ep_len: 28, kl: 0.0211, lr_mult: 0.1317, loss: 3.2562, entropy: 3.0568, EV_old: 0.5741, EV_new: 0.7090, sp_time: 156.3605, train_time: 15.5296)
231: (ep_len: 31, kl: 0.0194, lr_mult: 0.1317, loss: 3.3078, entropy: 3.0215, EV_old: 0.5595, EV_new: 0.7029, sp_time: 138.0861, train_time: 15.5228)
232: (ep_len: 20, kl: 0.0143, lr_mult: 0.1317, loss: 3.2796, entropy: 2.9997, EV_old: 0.4872, EV_new: 0.6537, sp_time: 123.5906, train_time: 15.5692)
233: (ep_len: 34, kl: 0.0183, lr_mult: 0.1317, loss: 3.2075, entropy: 2.9866, EV_old: 0.5357, EV_new: 0.7118, sp_time: 197.4003, train_time: 15.7625)
234: (ep_len: 25, kl: 0.0182, lr_mult: 0.1317, loss: 3.3165, entropy: 3.0749, EV_old: 0.4970, EV_new: 0.6702, sp_time: 149.5549, train_time: 15.5900)
235: (ep_len: 24, kl: 0.0274, lr_mult: 0.1317, loss: 3.2023, entropy: 3.0378, EV_old: 0.5948, EV_new: 0.7613, sp_time: 159.2319, train_time: 15.6179)
236: (ep_len: 16, kl: 0.0235, lr_mult: 0.1317, loss: 3.1717, entropy: 2.9938, EV_old: 0.6065, EV_new: 0.7606, sp_time: 105.8223, train_time: 15.6015)
237: (ep_len: 23, kl: 0.0319, lr_mult: 0.1317, loss: 3.1459, entropy: 3.0107, EV_old: 0.6120, EV_new: 0.7584, sp_time: 100.3670, train_time: 15.5283)
238: (ep_len: 29, kl: 0.0360, lr_mult: 0.1317, loss: 3.1713, entropy: 3.0611, EV_old: 0.6685, EV_new: 0.8212, sp_time: 163.4793, train_time: 15.4898)
239: (ep_len: 27, kl: 0.0304, lr_mult: 0.1317, loss: 3.3603, entropy: 3.1550, EV_old: 0.5397, EV_new: 0.6825, sp_time: 152.1315, train_time: 15.6618)
240: (ep_len: 20, kl: 0.0278, lr_mult: 0.1317, loss: 3.3112, entropy: 2.9858, EV_old: 0.5496, EV_new: 0.6827, sp_time: 103.2727, train_time: 15.6806)
241: (ep_len: 15, kl: 0.0222, lr_mult: 0.1317, loss: 3.2388, entropy: 3.1057, EV_old: 0.6201, EV_new: 0.7574, sp_time: 82.9845, train_time: 15.5992)
242: (ep_len: 18, kl: 0.0202, lr_mult: 0.1317, loss: 3.3416, entropy: 3.0780, EV_old: 0.5739, EV_new: 0.6764, sp_time: 109.6610, train_time: 15.5237)
243: (ep_len: 13, kl: 0.0282, lr_mult: 0.1317, loss: 3.3302, entropy: 3.1589, EV_old: 0.5309, EV_new: 0.6712, sp_time: 66.6060, train_time: 15.5059)
244: (ep_len: 52, kl: 0.0268, lr_mult: 0.1317, loss: 3.3679, entropy: 3.0479, EV_old: 0.5461, EV_new: 0.7053, sp_time: 277.0979, train_time: 15.5810)
245: (ep_len: 14, kl: 0.0168, lr_mult: 0.1317, loss: 3.2222, entropy: 3.0675, EV_old: 0.5919, EV_new: 0.7210, sp_time: 69.0143, train_time: 15.4509)
246: (ep_len: 13, kl: 0.0239, lr_mult: 0.1317, loss: 3.3832, entropy: 3.1691, EV_old: 0.5236, EV_new: 0.6768, sp_time: 66.6919, train_time: 15.4934)
247: (ep_len: 22, kl: 0.0187, lr_mult: 0.1317, loss: 3.2497, entropy: 3.0968, EV_old: 0.6046, EV_new: 0.7473, sp_time: 100.3076, train_time: 15.9222)
248: (ep_len: 32, kl: 0.0290, lr_mult: 0.1317, loss: 3.2939, entropy: 3.1268, EV_old: 0.5609, EV_new: 0.7014, sp_time: 217.9657, train_time: 15.5061)
249: (ep_len: 37, kl: 0.0280, lr_mult: 0.1317, loss: 3.3166, entropy: 3.1606, EV_old: 0.6207, EV_new: 0.7508, sp_time: 214.3141, train_time: 15.4508)
250: (ep_len: 17, kl: 0.0317, lr_mult: 0.1317, loss: 3.3823, entropy: 3.1989, EV_old: 0.6096, EV_new: 0.7102, sp_time: 76.6083, train_time: 15.6248)
251: (ep_len: 22, kl: 0.0203, lr_mult: 0.1317, loss: 3.2291, entropy: 3.0894, EV_old: 0.6816, EV_new: 0.7867, sp_time: 105.5337, train_time: 15.5365)
252: (ep_len: 14, kl: 0.0201, lr_mult: 0.1317, loss: 3.1997, entropy: 3.1346, EV_old: 0.6859, EV_new: 0.8089, sp_time: 77.5104, train_time: 16.1862)
253: (ep_len: 13, kl: 0.0190, lr_mult: 0.1317, loss: 3.2254, entropy: 3.0527, EV_old: 0.6579, EV_new: 0.7558, sp_time: 70.4935, train_time: 15.6515)
254: (ep_len: 25, kl: 0.0289, lr_mult: 0.1317, loss: 3.2441, entropy: 3.1590, EV_old: 0.6318, EV_new: 0.7861, sp_time: 152.6983, train_time: 15.5839)
255: (ep_len: 33, kl: 0.0340, lr_mult: 0.1317, loss: 3.3886, entropy: 3.0855, EV_old: 0.5046, EV_new: 0.6544, sp_time: 162.6138, train_time: 16.0972)
256: (ep_len: 26, kl: 0.0285, lr_mult: 0.1317, loss: 3.3810, entropy: 3.1544, EV_old: 0.5026, EV_new: 0.6682, sp_time: 169.2146, train_time: 15.6686)
257: (ep_len: 33, kl: 0.0198, lr_mult: 0.1317, loss: 3.5319, entropy: 3.1775, EV_old: 0.3890, EV_new: 0.5578, sp_time: 171.9334, train_time: 15.5924)
258: (ep_len: 17, kl: 0.0243, lr_mult: 0.1317, loss: 3.5050, entropy: 3.1050, EV_old: 0.3558, EV_new: 0.5536, sp_time: 79.2892, train_time: 15.9427)
259: (ep_len: 25, kl: 0.0228, lr_mult: 0.1317, loss: 3.4871, entropy: 3.2083, EV_old: 0.4068, EV_new: 0.6580, sp_time: 119.4734, train_time: 16.0087)
260: (ep_len: 17, kl: 0.0225, lr_mult: 0.1317, loss: 3.4144, entropy: 3.1742, EV_old: 0.3767, EV_new: 0.6477, sp_time: 82.8222, train_time: 15.4806)
261: (ep_len: 17, kl: 0.0322, lr_mult: 0.1317, loss: 3.4003, entropy: 3.0999, EV_old: 0.4990, EV_new: 0.6720, sp_time: 73.8623, train_time: 15.6152)
262: (ep_len: 21, kl: 0.0318, lr_mult: 0.1317, loss: 3.3446, entropy: 3.2059, EV_old: 0.5270, EV_new: 0.7079, sp_time: 118.0679, train_time: 15.5818)
263: (ep_len: 34, kl: 0.0221, lr_mult: 0.1317, loss: 3.4653, entropy: 3.2208, EV_old: 0.4924, EV_new: 0.6856, sp_time: 160.9907, train_time: 15.5927)
264: (ep_len: 20, kl: 0.0275, lr_mult: 0.1317, loss: 3.4089, entropy: 3.2529, EV_old: 0.4874, EV_new: 0.7282, sp_time: 111.7019, train_time: 15.5213)
265: (ep_len: 38, kl: 0.0257, lr_mult: 0.1317, loss: 3.4272, entropy: 3.2233, EV_old: 0.5473, EV_new: 0.7564, sp_time: 161.9857, train_time: 15.6541)
266: (ep_len: 19, kl: 0.0178, lr_mult: 0.1317, loss: 3.4313, entropy: 3.3002, EV_old: 0.5575, EV_new: 0.7561, sp_time: 108.1095, train_time: 15.6039)
267: (ep_len: 34, kl: 0.0204, lr_mult: 0.1317, loss: 3.3196, entropy: 3.1899, EV_old: 0.6764, EV_new: 0.8252, sp_time: 243.9895, train_time: 16.1368)
268: (ep_len: 21, kl: 0.0208, lr_mult: 0.1317, loss: 3.4060, entropy: 3.3080, EV_old: 0.6854, EV_new: 0.7946, sp_time: 103.2907, train_time: 15.5408)
269: (ep_len: 22, kl: 0.0272, lr_mult: 0.1317, loss: 3.3466, entropy: 3.2036, EV_old: 0.6250, EV_new: 0.7994, sp_time: 144.9480, train_time: 15.5588)
270: (ep_len: 32, kl: 0.0411, lr_mult: 0.0878, loss: 3.4862, entropy: 3.3538, EV_old: 0.6490, EV_new: 0.8247, sp_time: 170.2102, train_time: 15.6920)
271: (ep_len: 14, kl: 0.0493, lr_mult: 0.0878, loss: 3.3461, entropy: 3.2066, EV_old: 0.7502, EV_new: 0.8423, sp_time: 82.2285, train_time: 15.5156)
272: (ep_len: 21, kl: 0.0225, lr_mult: 0.0878, loss: 3.3892, entropy: 3.2226, EV_old: 0.6540, EV_new: 0.8023, sp_time: 112.3552, train_time: 15.4426)
273: (ep_len: 12, kl: 0.0128, lr_mult: 0.0878, loss: 3.3904, entropy: 3.2766, EV_old: 0.7126, EV_new: 0.8224, sp_time: 53.7704, train_time: 15.5450)
274: (ep_len: 30, kl: 0.0114, lr_mult: 0.0878, loss: 3.3785, entropy: 3.2129, EV_old: 0.6714, EV_new: 0.8107, sp_time: 153.7502, train_time: 15.4861)
275: (ep_len: 22, kl: 0.0128, lr_mult: 0.0878, loss: 3.3620, entropy: 3.3084, EV_old: 0.7168, EV_new: 0.8326, sp_time: 149.9753, train_time: 15.7126)
276: (ep_len: 27, kl: 0.0112, lr_mult: 0.0878, loss: 3.4842, entropy: 3.2993, EV_old: 0.6613, EV_new: 0.7918, sp_time: 177.1328, train_time: 15.5563)
277: (ep_len: 25, kl: 0.0128, lr_mult: 0.0878, loss: 3.4912, entropy: 3.2722, EV_old: 0.5701, EV_new: 0.7311, sp_time: 123.1702, train_time: 15.5958)
278: (ep_len: 23, kl: 0.0115, lr_mult: 0.0878, loss: 3.5657, entropy: 3.2864, EV_old: 0.5121, EV_new: 0.6779, sp_time: 155.3443, train_time: 15.5692)
279: (ep_len: 29, kl: 0.0188, lr_mult: 0.0878, loss: 3.6020, entropy: 3.3198, EV_old: 0.5260, EV_new: 0.6857, sp_time: 136.6676, train_time: 15.8729)
280: (ep_len: 21, kl: 0.0217, lr_mult: 0.0878, loss: 3.6676, entropy: 3.3583, EV_old: 0.4516, EV_new: 0.6348, sp_time: 104.1991, train_time: 15.8793)
281: (ep_len: 26, kl: 0.2994, lr_mult: 0.6667, loss: 4.0318, entropy: 3.4152, EV_old: -0.6097, EV_new: 0.2511, sp_time: 143.2901, train_time: 57.9378)
282: (ep_len: 17, kl: 0.0842, lr_mult: 0.4444, loss: 3.8076, entropy: 3.1401, EV_old: 0.3132, EV_new: 0.4759, sp_time: 98.4753, train_time: 7.4656)
283: (ep_len: 31, kl: 0.1523, lr_mult: 0.2963, loss: 3.8041, entropy: 3.1005, EV_old: 0.3112, EV_new: 0.4264, sp_time: 167.5382, train_time: 11.0823)
284: (ep_len: 26, kl: 0.0823, lr_mult: 0.1975, loss: 3.7737, entropy: 3.2262, EV_old: 0.0174, EV_new: 0.4174, sp_time: 164.1724, train_time: 13.4808)
285: (ep_len: 32, kl: 0.0527, lr_mult: 0.1317, loss: 3.7389, entropy: 3.2981, EV_old: 0.1961, EV_new: 0.4149, sp_time: 162.7090, train_time: 16.2507)
286: (ep_len: 20, kl: 0.0259, lr_mult: 0.1317, loss: 3.9311, entropy: 3.3628, EV_old: 0.2255, EV_new: 0.3415, sp_time: 118.7973, train_time: 16.2043)
287: (ep_len: 21, kl: 0.0220, lr_mult: 0.1317, loss: 3.6845, entropy: 3.2784, EV_old: 0.3451, EV_new: 0.5250, sp_time: 115.7979, train_time: 16.1431)
288: (ep_len: 13, kl: 0.0218, lr_mult: 0.1317, loss: 3.6370, entropy: 3.2846, EV_old: 0.4405, EV_new: 0.5502, sp_time: 64.8739, train_time: 16.5005)
289: (ep_len: 26, kl: 0.0203, lr_mult: 0.1317, loss: 3.6630, entropy: 3.2830, EV_old: 0.4124, EV_new: 0.5176, sp_time: 146.1952, train_time: 16.5864)
290: (ep_len: 26, kl: 0.0435, lr_mult: 0.0878, loss: 3.7372, entropy: 3.2446, EV_old: 0.3347, EV_new: 0.4661, sp_time: 134.7965, train_time: 21.0316)
291: (ep_len: 18, kl: 0.0403, lr_mult: 0.0878, loss: 3.6784, entropy: 3.1915, EV_old: 0.4183, EV_new: 0.5124, sp_time: 83.9622, train_time: 18.8586)
292: (ep_len: 17, kl: 0.0124, lr_mult: 0.0878, loss: 3.6597, entropy: 3.2672, EV_old: 0.4085, EV_new: 0.5117, sp_time: 98.1546, train_time: 18.1267)
293: (ep_len: 26, kl: 0.0140, lr_mult: 0.0878, loss: 3.6560, entropy: 3.3068, EV_old: 0.4570, EV_new: 0.5344, sp_time: 165.7296, train_time: 19.6999)
294: (ep_len: 15, kl: 0.0179, lr_mult: 0.0878, loss: 3.5860, entropy: 3.2345, EV_old: 0.4558, EV_new: 0.5621, sp_time: 80.9627, train_time: 16.9656)
